t,S_A,DeltaH_A,Pi,Pi_avg
6.533066132264529,1.2723422801324495,1.6906449479411358,10.947635282495224,7.129866864394837
6.55310621242485,1.277201938273094,1.6806222545387726,10.966025194284358,7.141562469059134
6.57314629258517,1.2816065206976437,1.67142760828927,10.981381503297786,7.153233651534023
6.593186372745491,1.285843713118532,1.663020745199781,10.998514450935966,7.164886017592817
6.613226452905812,1.2901205154560638,1.655353793637169,11.020755883939156,7.17653517126758
6.633266533066132,1.29455840297985,1.6483736354400005,11.049915250744956,7.1882019787358855
6.6533066132264524,1.2991955621898854,1.6420238618786496,11.08634813341895,7.199908123344543
6.673346693386773,1.3039954654065598,1.6362465792129952,11.129122050644694,7.211672236899334
6.693386773547094,1.3088605688426043,1.6309844747670497,11.176262323990331,7.2235068341742315
6.713426853707414,1.3136495427845396,1.6261823674249345,11.225049816374776,7.235416188287924
6.733466933867735,1.318196153365267,1.6217885226547653,11.272345561764315,7.2473952072003165
6.753507014028056,1.322327953998774,1.6177556981464754,11.314914785206762,7.259429288792052
6.773547094188377,1.3258831820621586,1.6140420648525702,11.349725662098582,7.271495059804756
6.793587174348697,1.328724629563501,1.610611308660567,11.37419595349711,7.283561827139145
6.813627254509018,1.3307496413096387,1.6074330320566477,11.386377955768932,7.295593545991433
6.833667334669339,1.3318958070608407,1.604482589856779,11.385064718833172,7.307551064040678
6.853707414829659,1.3321423711049383,1.601740337971459,11.369814738123194,7.319394398367449
6.8737474949899795,1.331507669551647,1.5991919809528934,11.340910925241054,7.3310848533874315
6.8937875751503,1.330043245017428,1.5968269665903152,11.299243639929937,7.342586762913641
6.913827655310621,1.327825438061904,1.5946389455009828,11.246161783289953,7.353868771643053
6.933867735470941,1.324945535938849,1.5926244662272802,11.183285880537115,7.36490455581854
6.953907815631262,1.3214994934006588,1.5907829859141143,11.11232489830741,7.375673005078566
6.973947895791583,1.31757832766495,1.5891164108149736,11.034904763017066,7.386157909829106
6.993987975951904,1.3132601352234194,1.5876290539839735,10.952431653511285,7.396347263382483
7.014028056112224,1.3086044869804587,1.5863276778227766,10.866000063941932,7.406232314096328
7.034068136272545,1.3036496788142689,1.585221742191936,10.776353160984906,7.415806521047716
7.054108216432866,1.298412978729772,1.5843237920872077,10.68389549806003,7.425064563475512
7.074148296593186,1.2928936652934615,1.5836499599267035,10.588752580950187,7.4340015352762885
7.0941883767535066,1.2870783293101924,1.5832205290737509,10.490866490381253,7.442612422473768
7.114228456913827,1.2809476540692493,1.5830604985567722,10.390112953727257,7.450891918348075
7.134268537074148,1.2744837261174695,1.5832000827261756,10.286423104357441,7.458834582734656
7.154308617234468,1.2676768735007553,1.5836750801206365,10.179892906901058,7.466435304310539
7.174348697394789,1.2605310793034528,1.5845270993750367,10.070865095750692,7.473689983395331
7.19438877755511,1.2530672089930954,1.5858032584531148,9.959969940983715,7.480596316610854
7.214428857715431,1.2453234153405162,1.587555987460909,9.848120404078141,7.487154555080292
7.234468937875751,1.2373525331200845,1.5898424744126538,9.736457899436266,7.493368100230446
7.254509018036072,1.2292165294290327,1.5927231646249431,9.62624855266926,7.499243803956173
7.274549098196393,1.2209783286628093,1.5962606910211354,9.518745637012538,7.504791885915119
7.294589178356713,1.212691823709406,1.6005180456696178,9.41502473578106,7.510025400572286
7.314629258517034,1.2043910265508435,1.6055565158355414,9.315809755269843,7.51495923760698
7.3346693386773545,1.196079539738538,1.6114341726340962,9.221311294478529,7.519608698252407
7.354709418837675,1.1877216100355916,1.618202717073151,9.131081813513395,7.523987701283008
7.374749498997995,1.1792358983980697,1.625906418447823,9.043924328659177,7.528106770733891
7.394789579158316,1.1704930196482242,1.6345790503031645,8.957845670045083,7.5319709299212185
7.414829659318637,1.161317399633683,1.644243125128754,8.87008725400164,7.53557771246591
7.434869739478958,1.151493757133519,1.6549077540535566,8.77721946781366,7.538915459120071
7.454909819639278,1.1407779349188703,1.666568088106262,8.67531549489951,7.54196210800956
7.474949899799599,1.128911473801744,1.6792044574431038,8.560188808802707,7.544684639295103
7.49498997995992,1.1156390380810597,1.6927827297627616,8.427691235397054,7.547039323551376
7.51503006012024,1.1007275171622637,1.7072545366264924,8.274045673129875,7.54897285107685
7.535070140280561,1.083985469737243,1.722558221047378,8.096192439992151,7.550424361922779
7.5551102204408815,1.065281907950569,1.738620476361846,7.89212370746212,7.551328328445369
7.575150300601202,1.0445630155503502,1.7553576571921652,7.661166468123207,7.551618138840298
7.595190380761522,1.0218659985406544,1.772677827751908,7.404192501673942,7.551230176637229
7.615230460921843,0.9973290808827784,1.7904827737447118,7.123724309471248,7.550108113993748
7.635270541082164,0.971196879038791,1.8086700485157508,6.823919490342516,7.548207096654347
7.655310621242485,0.9438204193256098,1.8271349821759713,6.510425325465029,7.54549748367474
7.675350701402805,0.9156510532976088,1.8457725385279626,6.190107200649864,7.541967821479363
7.695390781563126,0.8872274546492,1.8644789797114747,5.87066673838383,7.537626779705089
7.715430861723447,0.8591547809451863,1.883153274848484,5.5601752916012455,7.5325038483887585
7.735470941883767,0.8320750418811192,1.901698231553803,5.266554527268388,7.526648682184313
7.755511022044088,0.8066279420135772,1.920021333503079,4.997037053367401,7.520129064584269
7.775551102204409,0.7834023133114649,1.9380352892139263,4.757637748927973,7.5130275444926085
7.7955911823647295,0.762880184701178,1.9556583096182762,4.5526644063498924,7.505436869779421
7.8156312625250495,0.7453788076655729,1.9728141450049317,4.3842998257237005,7.497454422096415
7.83567134268537,0.7309999893358501,1.9894319214847034,4.252299199917121,7.489175964896978
7.855711422845691,0.7195988882465736,2.0054458241417135,4.153860362118378,7.480689156747414
7.875751503006012,0.7107831776562445,2.0207946782587047,4.083724749440342,7.4720674196730315
7.895791583166332,0.7039468451732951,2.0354214814742084,4.034540494827591,7.463364819863296
7.915831663326653,0.6983333178719047,2.04927294384246,3.9974710151429496,7.454612562780668
7.935871743486974,0.6931151938728486,2.0622990726729307,3.962985434892076,7.445817532231831
7.955911823647294,0.6874763256999452,2.0744527928516754,3.9217422044376224,7.436963071609232
7.975951903807615,0.6806858330867253,2.0856898612771464,3.865477458605514,7.4280119798473185
7.995991983967936,0.6721589303164015,2.0959686925013514,3.78781473121822,7.4189114867257455
8.016032064128256,0.6615042628345014,2.1052506060461815,3.6849286803636145,7.409599808904393
8.036072144288577,0.6485598887524433,2.11349997089313,3.5560053733173262,7.400013753094476
8.056112224448897,0.6334207256023923,2.120684740267612,3.403459927413771,7.390096746082861
8.076152304609218,0.6164597457623034,2.1267770018653858,3.2328934578405844,7.379806638933746
8.09619238476954,0.5983444823150259,2.1317536582807355,3.052808690013956,7.369122693380858
8.11623246492986,0.580047331481709,2.1355972727019554,2.8741287250472847,7.358051279665751
8.13627254509018,0.5628431432407082,2.1382968173176833,2.709584755979967,7.346629985995761
8.1563126252505,0.5482774053286797,2.139848555837391,2.573023347564302,7.334929969725095
8.176352705410821,0.5380719821435715,2.1402568022832598,2.478601079291162,7.323056304956308
8.196392785571142,0.5339251814105239,2.1395346105409443,2.439720724740219,7.3111457303704155
8.216432865731463,0.5371989256868559,2.1377043512495097,2.4676178521700955,7.299360991007397
8.236472945891784,0.5485941494973625,2.134798086827226,2.5699172514152746,7.287881758629746
8.256513026052104,0.5680012788924437,2.130857778069456,2.7498758222081285,7.276893850793375
8.276553106212425,0.5946101694887178,2.1259352414368538,3.0065933166444676,7.266579115203642
8.296593186372744,0.6271659609267365,2.1200918788400958,3.335643526224624,7.257106981254295
8.316633266533065,0.664211536951001,2.113398151216175,3.729530335682546,7.24862722970244
8.336673346693386,0.7042501779192695,2.105932810989417,4.177903775067744,7.241263384487488
8.356713426853707,0.7458386702793561,2.0977819004844447,4.667777209416536,7.235106718996889
8.376753507014028,0.7876393622696042,2.0890375424355696,5.183953053979238,7.2302113641877765
8.396793587174349,0.8284517878875348,2.0797965537922405,5.709726748718152,7.226591162722373
8.41683366733467,0.8672345106198818,2.0701589241750606,6.227830471028152,7.224218809535451
8.436873747494989,0.9031216835518394,2.060226205697643,6.721519107988971,7.2230275780151985
8.45691382765531,0.9354357865434997,2.0500998670585124,7.17567845884706,7.222915641563264
8.47695390781563,0.9636966553875341,2.0398796663783574,7.5778367270681635,7.223752719595116
8.496993987975952,0.987626352044854,2.0296620970189942,7.918976817252568,7.225388541001369
8.517034068136272,1.0071491883848875,2.0195389577708345,8.194073228532066,7.227662448718577
8.537074148296593,1.0223861090992692,2.0095960943559996,8.402309015644134,7.23041337744674
8.557114228456914,1.0336425904878361,1.9999123582397842,8.54696148717543,7.233489424432087
8.577154308617233,1.0413893064423707,1.990558727729109,8.634977575388614,7.23675629657884
8.597194388777554,1.0462347802106606,1.981597826697984,8.67628511588359,7.2401040380190835
8.617234468937875,1.0488896899025972,1.9730834993281094,8.682905791544139,7.243451605892692
8.637274549098196,1.050123321070659,1.965060736511825,8.667953568065473,7.246749064138463
8.657314629258517,1.0507131710050701,1.9575658646803178,8.644596511220792,7.2499773492356505
8.677354709418838,1.0513906356291518,1.9506266372980983,8.625064491066476,7.253145752788256
8.697394789579159,1.0527868965820586,1.9442627942632569,8.619774383866206,7.256287427802228
8.71743486973948,1.0553844988954477,1.9384864597403406,8.636627433166709,7.259453345245724
8.737474949899799,1.059480287756308,1.9333025989722548,8.680516916020668,7.262705206963745
8.75751503006012,1.0651646945119264,1.92870961000542,8.753069198897677,7.266107864479576
8.77755511022044,1.072320020953874,1.924699611780103,8.852619120623766,7.2697217853363965
8.797595190380761,1.080637517719603,1.9212588768296928,8.974411127189963,7.273596079295154
8.817635270541082,1.0896502996955058,1.9183680256528237,9.111003297646539,7.277762535572595
8.837675350701403,1.0987772791670403,1.916002186529397,9.252845965902404,7.282231050120853
8.857715430861724,1.1073726919441282,1.914131035493681,9.388998620801685,7.286986733124648
8.877755511022043,1.1147762503905791,1.912718780779397,9.507942114855645,7.291988884885303
8.897795591182364,1.1203600649829495,1.9117241062566295,9.598435437322056,7.297171910845836
8.917835671342685,1.1235697456976599,1.9111001201730817,9.650359763449348,7.302448116793377
8.937875751503006,1.1239582255019485,1.9107943501844111,9.655489141478569,7.307712190674104
8.957915831663327,1.1212116821408693,1.9107488275773175,9.608128911757328,7.312847049426522
8.977955911823647,1.1151674663064328,1.9109003024318294,9.505570830155001,7.317730621321241
8.997995991983968,1.1058242237319424,1.911180621499395,9.348327592217892,7.322243059034345
9.018036072144287,1.0933444993859893,1.9115172930631505,9.140127866567834,7.32627384574728
9.038076152304608,1.078050099015661,1.9118342513436917,8.88767401121366,7.329728270892117
9.05811623246493,1.0604104106672583,1.9120528207033733,8.600185969501695,7.332532813273153
9.07815631262525,1.041023803605594,1.9120928673205344,8.288773892995643,7.334639071158005
9.098196392785571,1.0205921764613168,1.9118741141691882,7.965696476771604,7.336026010511001
9.118236472945892,0.9998887900345528,1.9113175847049317,7.643569972873374,7.3367004490249546
9.138276553106213,0.9797197868576324,1.9103471322449117,7.334593356945491,7.336695838320185
9.158316633266534,0.9608803770756511,1.9088910060222728,7.049848299660569,7.3360695336506225
9.178356713426853,0.9441076355025754,1.9068834015018838,6.798719911455089,7.334898837305969
9.198396793587174,0.9300331654919136,1.904265941788489,6.588468340610047,7.333276162313153
9.218436873747494,0.9191402697702189,1.9009890387156305,6.423965384044924,7.3313036877399025
9.238476953907815,0.9117311794593432,1.8970130862340064,6.307596918348121,7.329087872221739
9.258517034068136,0.9079096512020863,1.8923094447048447,6.23932220715697,7.326734166681642
9.278557114228457,0.9075824146960472,1.88686118228859,6.216874296447613,7.324342227306138
9.298597194388778,0.9104797685786068,1.880663548427869,6.236080291621095,7.3220018790573524
9.318637274549097,0.9161920562283197,1.8737241640854014,6.291275342317988,7.319790019536453
9.338677354709418,0.9242160657021492,1.8660629235535855,6.375779699655156,7.317768584161975
9.358717434869739,0.9340044238711677,1.8577116129573412,6.48240489444205,7.315983619013
9.37875751503006,0.9450117959805876,1.848713260688455,6.603953503370346,7.314465431133165
9.39879759519038,0.9567334996080727,1.8391212446026315,6.733677524735223,7.313229712183382
9.418837675350701,0.9687341767421247,1.828998189541752,6.865663446288662,7.312279465334349
9.438877755511022,0.9806658661038972,1.818414696741653,6.995117958342215,7.311607512989027
9.458917835671341,0.9922759699368555,1.807447950479686,7.118536877471132,7.3111993298272555
9.478957915831662,1.0034062692326915,1.796180254647422,7.233750568839511,7.311035935816733
9.498997995991983,1.013984473236616,1.7846975521689594,7.339850750923266,7.311096598585379
9.519038076152304,1.024009956105386,1.7730879876563925,7.437014653474856,7.311361132314138
9.539078156312625,1.033535424845656,1.7614405720523882,7.526251390040367,7.311811635999098
9.559118236472946,1.0426463183028378,1.7498437363929982,7.6090999117332645,7.312433577998542
9.579158316633267,1.0514399508199528,1.7383847384916722,7.687317898270286,7.313216217498065
9.599198396793588,1.0600059811735454,1.727148029550072,7.762581705812432,7.31415239559872
9.619238476953907,1.0684101357454723,1.7162154133305507,7.836241074930627,7.315237819048474
9.639278557114228,1.0766823553731832,1.7056647435150618,7.909132581720278,7.316469965858996
9.659318637274549,1.084810279395713,1.6955701898168736,7.981478488612584,7.317846795098652
9.67935871743487,1.0927383027243698,1.6860016558131405,8.052863184810414,7.319365424003015
9.69939879759519,1.1003718419895858,1.6770248715444882,8.122288882510944,7.3210209362885985
9.719438877755511,1.1075858906047367,1.6687013746309616,8.188294317314039,7.322805449418281
9.739478957915832,1.1142365794623716,1.6610883629587991,8.249118660537347,7.324707529933926
9.759519038076151,1.1201742493640636,1.654238741854884,8.302891232477664,7.326712004734221
9.779559118236472,1.1252565452095864,1.648200951992357,8.347823295897646,7.328800166883839
9.799599198396793,1.1293602154683091,1.6430185994732018,8.38238184069631,7.330950333565089
9.819639278557114,1.1323905577178563,1.6387300496496056,8.4054290694865,7.333138681296091
9.839679358717435,1.134287768079732,1.63536794730038,8.416314781783376,7.335340258736105
9.859719438877756,1.1350298349839956,1.6329583215742596,8.414913312165496,7.337530062089917
9.879759519038076,1.1346319919788446,1.6315200163867953,8.401608631195343,7.339684067290536
9.899799599198396,1.1331429786689016,1.631063273596437,8.377225854419745,7.341780111304938
9.919839679358716,1.1306386509540283,1.6315894831286113,8.342928932233248,7.343798556508423
9.939879759519037,1.1272138754802972,1.6330897060958496,8.30008776911599,7.345722679672623
9.959919839679358,1.1229735195698987,1.6355443564783787,8.25014058324895,7.347538779880608
9.97995991983968,1.1180236772370382,1.6389224981909825,8.194461335510187,7.349236019471048
10.0,1.1124641210275863,1.6431817001713895,8.134251707401129,7.350806050846909
